51.586254	-0.086763	211119600
51.606153	-0.08849	173872800
51.603616	-0.11073	228638400
51.601249	-0.319275	201494600
51.613127	-0.287698	264915000
51.614629	-0.277437	158684400
51.583011	-0.332767	249374400
51.570632	-0.339636	238476000
51.604895	-0.340692	198085300
51.608801	-0.370075	220819100
51.597901	-0.337076	207273000
51.597901	-0.337076	202335000
51.580677	-0.301482	143299400
51.580677	-0.301482	167464000
51.590248	-0.337736	194290800
51.595172	-0.378002	242176000
51.595172	-0.378002	255486000
51.591869	-0.290707	159614000
51.575804	-0.375362	193517400
51.567216	-0.36313	191725800
51.571076	-0.346111	170047800
51.621857	-0.317738	228782400
51.597901	-0.337076	163363200
51.577783	-0.353272	195494400
51.583252	0.174113	280079100
51.56192	0.268036	274593000
51.546122	0.203161	222127100
51.57201	0.225394	248663400
51.603178	0.228345	218116800
51.544018	0.231187	241131600
51.590448	0.235288	252113200
51.607707	0.157121	213909300
51.598909	0.207474	195631800
51.571039	0.200595	248499300
51.588775	0.158259	234523500
51.587239	0.185784	259509600
51.5065	0.214303	213715800
51.577076	0.178319	334345200
51.560696	0.226231	269929000
51.528252	0.188633	225938400
51.588722	0.230957	292349200
51.555914	0.248894	309754800
51.587397	-0.392828	171102500
51.507423	-0.41949	204641400
51.502586	-0.42251	206567000
51.506133	-0.4633	245390800
51.537206	-0.429536	191628900
51.577812	-0.389213	306552400
51.60314	-0.484045	143189000
51.482007	-0.462204	190026600
51.53427	-0.455018	212986200
51.563966	-0.442299	249206100
51.566754	-0.407218	243743500
51.610289	-0.428278	284632700
51.60165	-0.410168	261028200
51.497854	-0.43708	182442600
51.557321	-0.393025	238191700
51.513733	-0.420615	178257200
51.549723	-0.437002	274936200
51.5485	-0.479611	229633000
51.502985	-0.46541	228310000
51.569718	-0.432239	268971600
51.527667	-0.396949	196078400
51.511703	-0.472012	213486000
51.453461	-0.437216	201000800
51.486073	-0.310117	275184000
51.491609	-0.250101	335109600
51.458948	-0.308818	338699400
51.47843	-0.410194	161754300
51.444148	-0.410772	177048300
51.444148	-0.410772	248008000
51.448948	-0.382927	180826800
51.436847	-0.397886	200401600
51.490313	-0.274665	167112000
51.485355	-0.371615	176294800
51.485355	-0.371615	151449600
51.47117	-0.366804	249624200
51.462704	-0.387407	203123900
51.460922	-0.373149	206430400
51.469435	-0.383771	175062200
51.467121	-0.329003	217099200
51.480041	-0.343316	262444300
51.479157	-0.321031	280560000
51.49203	-0.266317	329417400
51.540356	-0.118345	366576800
51.523078	-0.089828	454272000
51.543416	-0.117476	316141200
51.543465	-0.094442	328921800
51.52276	-0.103842	414054900
51.563296	-0.107435	319401000
51.550391	-0.100775	368530000
51.549897	-0.098063	448665600
51.572144	-0.124421	275043000
51.557017	-0.115522	353997600
51.56141	-0.136811	325850200
51.548982	-0.079761	335141400
51.550851	-0.127312	319903200
51.545439	-0.098351	382199700
51.534783	-0.098709	360254000
51.557249	-0.114259	329112300
51.498101	-0.196306	593679500
51.495506	-0.174254	828480300
51.50101	-0.193279	642070000
51.516111	-0.203962	396214000
51.49227	-0.188847	719613400
51.480156	-0.179249	372696000
51.49034	-0.195862	464458000
51.522629	-0.207378	263039500
51.485093	-0.174936	782236000
51.500611	-0.21127	560427400
51.50655	-0.209771	471837600
51.523658	-0.219194	305916000
51.509876	-0.197327	486138600
51.496611	-0.179176	774267400
51.486719	-0.187527	583904000
51.486787	-0.158185	561986600
51.521712	-0.215533	300033900
51.512555	-0.205144	493253000
51.417844	-0.286233	181241500
51.394685	-0.284087	232297800
51.412715	-0.249912	210124200
51.415744	-0.29406	312654400
51.376931	-0.283018	158726400
51.363583	-0.296254	200321400
51.414655	-0.249893	223795200
51.412708	-0.285436	212750000
51.412203	-0.313714	272762100
51.411739	-0.28294	181083600
51.384967	-0.252908	197005600
51.408187	-0.304922	180801600
51.393724	-0.303017	262305800
51.399237	-0.302513	257007500
51.378277	-0.302558	181742400
51.417009	-0.314258	238757300
51.478874	-0.123807	253803200
51.453349	-0.120576	334234900
51.457831	-0.148165	363641700
51.461903	-0.145376	368253600
51.465633	-0.102982	287479000
51.462783	-0.122067	329736000
51.42357	-0.083542	296347200
51.454547	-0.096661	352716000
51.427752	-0.104649	290937500
51.472149	-0.129386	332547600
51.482021	-0.112792	362925600
51.464006	-0.142031	341424000
51.415821	-0.123731	314677300
51.468813	-0.125439	281607300
51.44695	-0.125802	311802000
51.427871	-0.124058	250104300
51.455325	-0.118401	304416000
51.462651	-0.091484	289419000
51.439594	-0.099645	316871000
51.44477	-0.101123	301504000
51.477501	-0.107931	285072900
51.431226	-0.014319	236246400
51.466677	0.0035	361560000
51.463606	-0.036092	358430100
51.444641	-0.020106	275335900
51.451706	-0.033394	326685600
51.425291	0.005105	233996400
51.485862	-0.034828	257911000
51.439778	-0.054642	332699600
51.435473	0.020279	274621400
51.454559	-0.022312	281202600
51.463582	0.004675	324783000
51.437692	-0.051923	356235000
51.471022	-0.040245	264586500
51.435123	-0.046842	320897200
51.447302	-0.018435	271476700
51.42476	-0.059399	309189000
51.467806	-0.044844	302984600
51.433299	0.00735	227418800
51.416085	-0.185232	292687200
51.40181	-0.216822	203174400
51.41717	-0.179942	235006600
51.400872	-0.165995	174269200
51.416594	-0.208294	285844800
51.413133	-0.160238	179632000
51.429784	-0.170135	174032000
51.419994	-0.219987	318645000
51.409228	-0.170661	183628400
51.408361	-0.138997	175031400
51.402305	-0.169717	181342200
51.411406	-0.208017	241506200
51.401445	-0.12317	166296000
51.441058	-0.190812	170482000
51.406696	-0.23224	306113000
51.3899	-0.19875	178497300
51.421693	-0.197064	286317000
51.448446	-0.199277	335753600
51.397779	-0.238714	231000300
51.434534	-0.199526	313665500
51.510493	0.067811	231838600
51.53886	0.029471	184234100
51.514105	0.01874	200493700
51.514105	0.01874	253555800
51.509866	0.026244	189554400
51.529318	0.052763	173855500
51.528737	0.055472	138557100
51.528737	0.055472	192808500
51.545791	0.024397	229705300
51.545791	0.024397	240596100
51.538595	0.033368	157075100
51.538595	0.033368	147775200
51.55163	0.058857	183103200
51.549395	0.048641	176103200
51.527552	0.012627	187720800
51.527552	0.012627	202875000
51.513839	0.070573	222186400
51.507351	-0.127758	346626200
51.536762	0.061442	165189500
51.538265	0.014525	203995500
51.589492	0.103124	228060800
51.588497	0.080808	215776000
51.605984	0.057462	238336000
51.581452	0.118146	239002200
51.584549	-0.011744	294322500
51.584166	0.062276	208262000
51.553101	0.073299	167591600
51.568319	0.054683	193766000
51.59219	0.081033	239371000
51.574818	0.050754	217206000
51.563944	0.110134	181857600
51.608139	0.10079	205110000
51.548665	0.079912	179265000
51.605111	0.023655	192676000
51.620238	0.035386	277765800
51.575104	0.092449	231120100
51.578267	0.067526	245213800
51.566967	0.093946	203280000
51.58405	0.018068	310696000
51.558126	0.067694	211349100
51.576451	0.021154	269376000
51.475265	-0.239303	358315200
51.462851	-0.267883	342357200
51.432379	-0.348814	296821500
51.458948	-0.308818	282327500
51.413394	-0.366712	280016000
51.414148	-0.361323	222274000
51.413541	-0.321331	304808400
51.451858	-0.336576	194991700
51.475251	-0.284891	384666800
51.468125	-0.241399	358651800
51.461311	-0.303742	356647500
51.470875	-0.328423	350552000
51.461311	-0.303742	404737400
51.444581	-0.335246	300595200
51.426799	-0.331342	343011900
51.447558	-0.315743	360904500
51.444581	-0.335246	272338400
51.453848	-0.373265	225036500
51.474953	-0.085455	265211000
51.475193	-0.092234	267821400
51.497659	-0.107548	373531000
51.489755	-0.074095	331677600
51.502914	-0.105903	297544800
51.454564	-0.07321	348298200
51.489876	-0.092897	207769800
51.499414	-0.092081	212532000
51.495835	-0.077162	387379200
51.48303	-0.066078	211988000
51.500194	-0.103378	311699000
51.464821	-0.055261	257261400
51.474191	-0.069137	222897000
51.460511	-0.060837	335679600
51.507762	-0.094864	428607300
51.498235	-0.045992	313286500
51.48814	-0.05465	242888400
51.474085	-0.093014	281988600
51.497596	-0.049638	373588800
51.508708	-0.094148	327272400
51.502781	-0.087738	380473800
51.368509	-0.134218	197424300
51.368509	-0.134218	181804100
51.343119	-0.198743	246325800
51.354235	-0.17284	229030200
51.507351	-0.127758	199968800
51.361927	-0.218926	234022100
51.360026	-0.217831	215384400
51.385429	-0.178818	171248800
51.382952	-0.214831	188787200
51.378911	-0.242302	236042100
51.361428	-0.193961	196312300
51.361428	-0.193961	251843500
51.372949	-0.205482	247056000
51.373354	-0.175639	195938400
51.363978	-0.151845	228000000
51.363978	-0.151845	214783800
51.419893	-0.178781	191342300
51.38029	-0.24468	249348600
51.526974	-0.06672	271961200
51.526974	-0.06672	252917600
51.508296	-0.003815	559797600
51.530627	-0.028353	340618800
51.530627	-0.028353	272694400
51.522444	-0.008645	261441000
51.507351	-0.127758	218897200
51.51324	-0.035233	321913900
51.522517	-0.041814	252562800
51.526806	-0.039713	229086400
51.49767	-0.020534	793126800
51.501869	-0.092163	252954000
51.5044	-0.055746	435696800
51.511218	-0.050716	292371000
51.507351	-0.127758	267315200
51.522706	-0.067059	282775500
51.513949	-0.070728	331203600
51.555378	0.011371	191539100
51.559786	0.004342	169738200
51.599222	-0.015747	219056500
51.635007	0.011015	220662000
51.625402	-0.003447	201187500
51.570247	0.01212	190071000
51.56701	0.005673	234141600
51.607554	-0.003815	201060800
51.618714	0.004447	199738200
51.583287	-0.02667	233870200
51.593388	-0.030667	187123500
51.582821	-0.018319	230213900
51.615276	-0.013932	191009000
51.562137	-0.045763	211087200
51.561948	-0.013139	204736800
51.568463	0.009983	229216000
51.575148	-0.029574	202306000
51.625341	-0.021916	183461400
51.59047	-0.028096	210555800
51.586305	-0.002407	230195700
51.442831	-0.152614	491243200
51.439404	-0.155508	417765600
51.441971	-0.187674	412420600
51.458868	-0.210977	520361800
51.45791	-0.19015	470156400
51.427091	-0.152778	319976200
51.429784	-0.170135	323620500
51.468314	-0.163255	353056000
51.450228	-0.157353	461288200
51.457078	-0.165644	520094600
51.475956	-0.147902	452256000
51.453886	-0.245483	255091200
51.479221	-0.165685	512608000
51.429137	-0.178377	467061300
51.447491	-0.199689	476696400
51.457072	-0.181782	546150500
51.420845	-0.168075	302964900
51.453165	-0.169008	411433000
51.453456	-0.212072	375718300
51.460574	-0.21718	387874800
51.535052	-0.180758	532003000
51.513434	-0.183801	502530700
51.519455	-0.157098	668833200
51.493717	-0.147363	330466600
51.522775	-0.171286	217905800
51.522592	-0.193959	315683200
51.507268	-0.16573	622719900
51.502092	-0.159415	1070547500
51.51165	-0.179702	632100000
51.5222	-0.180528	425305300
51.527928	-0.183626	364242400
51.519973	-0.151808	702032000
51.532856	-0.20398	274557600
51.531271	-0.156969	553246200
51.506993	-0.13606	652087600
51.490487	-0.136876	404512600
51.493043	-0.133748	460659200
51.511132	-0.137464	470652000
51.515295	-0.191661	296589600
51.51509	-0.133648	767520000
